,id,title,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_score,imdb_votes,crew
1711,ts308689,Misfit: The Series,2021,,24,['comedy'],['NL'],1.0,7.1,77.0,"['Djamila 759629 ACTOR', 'Niek Roozen 240233 ACTOR', 'Jolijn Henneman 729271 ACTOR', 'Fenna Ramos 998728 ACTOR', 'Bente Fokkens 249938 ACTOR', 'Jill Schirnhofer 916483 ACTOR', 'Nienke van Dijk 1704446 ACTOR', 'Georgina Verbaan 106541 ACTOR', 'Britt Scholte 237222 ACTOR', 'Noah de Nooij 1063880 ACTOR', 'Simone Giel 906440 ACTOR', 'Vincent Visser 2055946 ACTOR', 'Eliyha Altena 1768424 ACTOR']"
1712,ts272939,The Lost Pirate Kingdom,2021,TV-MA,43,"['documentation', 'drama', 'history']",['US'],1.0,6.6,2804.0,"['Derek Jacobi 6452 ACTOR', 'James Oliver Wheatley 168134 ACTOR', 'Sam Callis 147819 ACTOR', 'Thomas Padley 1832718 ACTOR', 'Evan Milton 1231838 ACTOR', 'Samuel Collings 1153783 ACTOR', 'Miles Yekinni 243876 ACTOR', 'Jack Waldouck 814788 ACTOR', 'Mia Tomlinson 1832738 ACTOR', 'Mark Gillis 909437 ACTOR', 'George Watkins 132088 ACTOR', 'Sinead MacInnes 1518686 ACTOR', 'Kevin Howarth 50413 ACTOR']"
1713,ts343251,Green Mothers' Club,2022,,70,"['drama', 'thriller']",['KR'],1.0,6.5,120.0,"['Lee Yo-won 361292 ACTOR', 'Choo Ja-hyun 108952 ACTOR', 'Kim Gyu-ri 59081 ACTOR', 'Jang Hye-jin 1097831 ACTOR', 'Joo Min-kyung 866921 ACTOR', 'Choi Deok-moon 316987 ACTOR', 'Yoon Kyung-ho 381899 ACTOR', 'Choi Jae-rim 2300774 ACTOR', 'La Ha-na 1959810 DIRECTOR']"
1714,ts308838,Bad Sport,2021,TV-MA,68,"['crime', 'documentation', 'sport']",[],1.0,7.3,2151.0,"['Randy Lanier 2142456 ACTOR', 'Pete Cullen 2141734 ACTOR', 'Jamie Salé 2118239 ACTOR', 'Lizzie Kempton 1297373 DIRECTOR', 'Miles Blayden-Ryall 1488419 DIRECTOR', 'Luke Sewell 394013 DIRECTOR', 'Alex Kiehl 1602269 DIRECTOR', 'Georgina Cammalleri 2141896 DIRECTOR', 'James House 785460 DIRECTOR']"
1715,ts349845,Mr. Good: Cop or Crook?,2022,TV-14,51,"['documentation', 'crime']",['NO'],1.0,6.9,369.0,['Eirik Jensen 2387444 ACTOR']
1716,ts349842,Rhythm + Flow France,2022,TV-MA,42,"['reality', 'music']",['FR'],1.0,6.3,92.0,"['SCH 2062600 ACTOR', 'Shay 2062697 ACTOR', 'Niska 756445 ACTOR']"
1717,ts317422,Saturday Morning All Star Hits!,2021,TV-14,23,"['animation', 'comedy']",['US'],1.0,7.5,948.0,"['Kyle Mooney 85142 ACTOR', 'Eric Bauza 3525 ACTOR', 'Cree Summer 25157 ACTOR', 'Pamela Adlon 14136 ACTOR', 'Paul Rudd 1112 ACTOR', 'Ben Jones 202617 ACTOR', 'Kate Lyn Sheil 33268 ACTOR', 'Fred Armisen 15921 ACTOR', 'Chris Redd 113563 ACTOR', 'Dylan Sprouse 35401 ACTOR', 'Kevin Michael Richardson 7997 ACTOR', 'Carlos Alazraqui 6653 ACTOR', 'Emma Stone 2541 ACTOR', 'Beck Bennett 61865 ACTOR', 'Maurice LaMarche 1951 ACTOR', 'Dave McCary 603702 DIRECTOR']"
1718,ts287328,Yasuke,2021,TV-MA,29,"['drama', 'action', 'scifi', 'animation', 'fantasy', 'thriller']",['US'],1.0,6.2,5150.0,"['Lakeith Stanfield 8925 ACTOR', 'Takehiro Hira 42791 ACTOR', 'Dia Frampton 593435 ACTOR', 'Julie Marcus 107668 ACTOR', 'William-Christopher Stephens 86583 ACTOR', 'Maya Tanida 851450 ACTOR', 'Ming-Na Wen 12874 ACTOR', 'Paul Nakauchi 98771 ACTOR', 'Noshir Dalal 596050 ACTOR', 'Darren Criss 46987 ACTOR']"
1719,ts302489,Chicago Party Aunt,2021,TV-MA,23,"['animation', 'comedy']",['US'],1.0,5.3,1488.0,"['Lauren Ash 26818 ACTOR', ""Rory O'Malley 190741 ACTOR"", 'RuPaul 24846 ACTOR', 'Jill Talley 20377 ACTOR', 'Ike Barinholtz 41055 ACTOR', 'Jon Barinholtz 193589 ACTOR', ""Da'Vine Joy Randolph 94487 ACTOR"", 'Katie Rich 499383 ACTOR', 'Chris Witaske 95869 ACTOR', 'Benoit Fort 2063648 ACTOR', 'Laurence Crouzet 1226676 ACTOR']"
1720,ts304468,Thirty-Nine,2022,TV-MA,73,"['drama', 'romance']",['KR'],1.0,7.9,150.0,"['Son Ye-jin 59293 ACTOR', 'Jeon Mi-do 1339300 ACTOR', 'Kim Ji-hyun 1003702 ACTOR', 'Yeon Woo-jin 99050 ACTOR', 'Lee Mu-saeng 337540 ACTOR', 'Lee Tae-hwan 111336 ACTOR', 'An So-hee 144749 ACTOR', 'Kang Mal-geum 1063577 ACTOR', 'Seo Hyun-chul 639320 ACTOR', 'Park Jae-jun 2314877 ACTOR', 'Kim Sang-ho 2032827 DIRECTOR']"
1721,ts108621,Sky Rojo,2021,TV-MA,27,"['drama', 'thriller', 'action', 'crime']",['ES'],3.0,6.5,8706.0,"['Verónica Sánchez 2631 ACTOR', 'Lali Espósito 175290 ACTOR', 'Yany Prado 1760980 ACTOR', 'Asier Etxeandia 5545 ACTOR', 'Miguel Ángel Silvestre 13978 ACTOR', 'Enric Auquer 206652 ACTOR']"
1722,ts307745,Money Heist: From Tokyo to Berlin,2021,TV-MA,53,"['documentation', 'crime', 'drama']",['ES'],2.0,7.7,890.0,"['Úrsula Corberó 105631 ACTOR', 'Álvaro Morte 426831 ACTOR', 'Itziar Ituño 66688 ACTOR', 'Pedro Alonso 9890 ACTOR', 'Jesús Colmenar 868480 ACTOR', 'Javier Gómez Santander 868493 ACTOR', 'Esther Martínez Lobato 868479 ACTOR', 'Jaime Lorente 836709 ACTOR', 'Esther Acebo 836708 ACTOR', 'Darko Peric 767538 ACTOR', 'Rodrigo de la Serna 91722 ACTOR', 'Najwa Nimri 13211 ACTOR', 'Luka Peroš 51241 ACTOR', 'Hovik Keuchkerian 231777 ACTOR', 'Ahikar Azcona 1164068 ACTOR', 'Miguel Herrán 183630 ACTOR', 'Alba Flores 118533 ACTOR', 'Fernando Cayo 27549 ACTOR']"
1723,ts269493,Headspace Guide to Meditation,2021,TV-G,22,"['documentation', 'animation']",['US'],1.0,8.4,1568.0,['Andy Puddicombe 1703953 ACTOR']
1724,ts287703,Mine,2021,TV-14,70,"['thriller', 'drama']",['KR'],1.0,7.7,1169.0,"['Lee Bo-young 98229 ACTOR', 'Kim Seo-hyung 72788 ACTOR', 'Lee Hyun-wook 237343 ACTOR', 'Ok Ja-yeon 965679 ACTOR', 'Cha Hak-yeon 116637 ACTOR', 'Jung Yi-seo 1128918 ACTOR', 'Park Hyuk-kwon 179056 ACTOR', 'Park Won-sook 157042 ACTOR', 'Jung Dong-hwan 6520 ACTOR', 'Ye Soo-jung 264131 ACTOR', 'Park Sung-yeon 667180 ACTOR', 'Lee Joong-ok 965678 ACTOR', 'Kim Hye-hwa 1505689 ACTOR', 'Jo Eun-soul 1893997 ACTOR', 'Jung Hyeon-jun 1109938 ACTOR', 'Jo Yoon-seo 846244 ACTOR', 'Yoon Geumseon-ah 1452585 ACTOR', 'Lee Na-jeong 644799 DIRECTOR', '오승열 1966102 DIRECTOR']"
1725,ts310376,"Sex, Love & Goop",2021,TV-MA,35,"['reality', 'comedy', 'romance']",['US'],1.0,4.7,768.0,"['Michaela Boehm 2202154 ACTOR', 'Gwyneth Paltrow 8258 ACTOR']"
1726,ts317612,Love is Blind: Japan,2022,TV-PG,57,"['reality', 'romance']",['JP'],2.0,7.1,535.0,"['Takashi Fujii 63813 ACTOR', 'Yuka Itaya 58505 ACTOR', 'Akira Ooshima 2246802 DIRECTOR']"
1727,ts282291,Generation 56K,2021,TV-14,30,"['drama', 'romance', 'comedy']",['IT'],1.0,7.4,2427.0,"['Angelo Spagnoletti 1925407 ACTOR', 'Cristina Cappelli 1684937 ACTOR', 'Gianluca Colucci 1378675 ACTOR', 'Fabio Balsamo 958146 ACTOR', 'Alfredo Cerrone 1989594 ACTOR', 'Azzurra Iacone 1990033 ACTOR', 'Egidio Mercurio 1989659 ACTOR', 'Gennaro Filippone 1989974 ACTOR', 'Sebastiano Kiniger 1692604 ACTOR', 'Claudia Tranchese 1467204 ACTOR', 'Biagio Forestieri 308253 ACTOR']"
1728,ts258415,Elves,2021,TV-14,24,"['thriller', 'family', 'drama', 'fantasy', 'horror', 'scifi']",['DK'],1.0,5.5,4165.0,"['Vivelill Søgaard Holm 1188136 ACTOR', 'Ann Eleonora Jørgensen 115287 ACTOR', 'Sonja Steen 2087680 ACTOR', 'Peder Thomas Pedersen 120129 ACTOR', 'Milo Campanale 2087636 ACTOR', 'Lila Nobel 2087474 ACTOR', 'Rasmus Hammerich 112922 ACTOR', 'Roni Ezra 124506 DIRECTOR']"
1729,ts297675,Sexy Beasts,2021,TV-14,23,"['reality', 'romance']",[],2.0,4.6,1133.0,['Rob Delaney 85804 ACTOR']
1730,ts310335,Insiders,2021,TV-MA,46,['reality'],['ES'],2.0,4.2,742.0,['Najwa Nimri 13211 ACTOR']
1731,ts301196,Top Secret UFO Projects: Declassified,2021,TV-PG,44,['documentation'],['GB'],1.0,5.5,1426.0,"['Vojtech Filcev 2086146 DIRECTOR', 'Petr Vachler 2086159 DIRECTOR']"
1732,ts250998,Dirty Lines,2022,TV-MA,46,"['drama', 'history']",['NL'],1.0,7.4,1840.0,"['Charlie Dagelet 245108 ACTOR', 'Benja Bruijning 42985 ACTOR', 'Laura Bakker 2231715 ACTOR', 'Pip Lieke Lucas 2231658 ACTOR', 'André Dongelmans 831775 ACTOR', 'Minne Koole 995538 ACTOR', 'Nick Golterman 599832 ACTOR', 'Eric van Sauers 139742 ACTOR', 'Manoushka Zeegelaar-Breeveld 202269 ACTOR', 'Chris Peters 237255 ACTOR', 'Ayla Satijn 1839485 ACTOR', 'Joy Delima 952686 ACTOR', 'Casper Nusselder 998608 ACTOR', 'Yari van der Linden 1014620 ACTOR', 'Michael Muller 322991 ACTOR', 'Joes Brauers 40363 ACTOR', 'Julia Akkermans 612236 ACTOR', 'Eric van Sauers 139742 ACTOR', 'Ayla Satijn 1839485 ACTOR', 'Abbey Hoes 107485 ACTOR', 'Joes Brauers 40363 ACTOR', 'Julia Akkermans 612236 ACTOR', 'Anna van der Heide 237388 DIRECTOR', 'Tomas Kaan 178852 DIRECTOR']"
1733,ts320426,Crime Scene: The Times Square Killer,2021,TV-MA,49,"['thriller', 'documentation', 'crime', 'history']",['US'],1.0,6.5,3974.0,
1734,ts343427,Samurai Rabbit: The Usagi Chronicles,2022,TV-Y7,25,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']",['US'],1.0,6.5,407.0,"['Shelby Rabara 12708 ACTOR', 'Darren Barnet 859035 ACTOR', 'Aleks Le 1487368 ACTOR', 'Mallory Low 174078 ACTOR']"
1735,ts243780,Sharkdog,2021,TV-Y,23,"['animation', 'comedy', 'family']","['SG', 'US']",2.0,5.8,168.0,"['Liam Mitchell 2069215 ACTOR', 'Kari Wahlgren 14143 ACTOR', 'Judy Alice Lee 2031177 ACTOR', 'Dee Bradley Baker 18723 ACTOR', 'Donna Jay Fulks 1354807 ACTOR', 'Aly Mawji 589379 ACTOR', 'Liz Burnette 171329 ACTOR']"
1736,ts288005,"Nevertheless,",2021,,70,"['drama', 'romance']",['KR'],1.0,7.2,4939.0,"['Han So-hee 948753 ACTOR', 'Song Kang 749440 ACTOR', 'Chae Jong-hyeop 1752184 ACTOR', 'Lee Yul-eum 249589 ACTOR', 'Yang Hye-ji 241759 ACTOR', 'Kim Min-gwi 1829148 ACTOR', 'Lee Ho-jung 1691367 ACTOR', 'Yoon Seo-ah 1954335 ACTOR', 'Jeong Jae-kwang 1101485 ACTOR', 'Han Eu-ddeum 2047221 ACTOR', 'Lee Seung-hyub 1025166 ACTOR', 'Seo Hye-won 1091026 ACTOR', 'Lee Tae-hee 306866 ACTOR', 'Lee Jung-ha 998364 ACTOR', 'Kim Moo-joon 2047262 ACTOR', 'Yoo Ji-hyun 2052612 ACTOR', 'Son Bo-Seung 1111390 ACTOR', 'Seo Bum-june 2231619 ACTOR', 'Yoon Sa-Bong 2307030 ACTOR', 'Kim Ga-ram 1066885 DIRECTOR']"
1737,ts246178,Eden,2021,TV-PG,25,"['animation', 'drama', 'scifi', 'reality', 'family', 'fantasy', 'action']",['JP'],1.0,6.6,1159.0,"['Simeez 2415136 ACTOR', 'Yoon Bo-mi 332029 ACTOR', 'Lee Hong-gi 118583 ACTOR']"
1738,ts283676,Last Chance U: Basketball,2021,TV-MA,57,"['documentation', 'sport']",['US'],1.0,8.3,2531.0,
1739,ts215989,Snabba Cash,2021,TV-MA,43,"['crime', 'drama', 'thriller', 'action']",['SE'],2.0,7.6,8380.0,"['Evin Ahmad 332759 ACTOR', 'Ali Alarik 1812075 ACTOR', 'Dada Fungula Bozela 1811816 ACTOR', 'Jozef Wojciechowicz 1811542 ACTOR', 'Egon Ebbersten 1863342 ACTOR', 'Johni Tadi 1863655 ACTOR', 'Dennis Önder 754481 ACTOR', 'Alexander Abdallah 998051 ACTOR', 'Ayaan Ahmed 1343562 ACTOR', 'Nadja Christiansson 124327 ACTOR', 'Mehdi Merali 228660 ACTOR', 'Olle Sarri 25915 ACTOR', 'Kamy D. Bruder 1155877 ACTOR', 'Peter Eggers 85181 ACTOR', 'Yasmine Garbi 79265 ACTOR']"
1740,ts308511,Back to 15,2022,TV-14,0,"['drama', 'comedy']",['BR'],1.0,6.6,662.0,"['Maisa Silva 266753 ACTOR', 'Camila Queiroz 249038 ACTOR', 'Amanda Azevedo 2038566 ACTOR', 'Caio Cabral 2038436 ACTOR', 'Klara Castanho 206334 ACTOR', 'Pedro Vinícius 737179 ACTOR']"
1741,ts320075,Aranyak,2021,TV-MA,43,"['thriller', 'drama', 'crime']",['IN'],1.0,7.9,7629.0,"['Raveena Tandon 69033 ACTOR', 'Ashutosh Rana 67347 ACTOR', 'Parambrata Chatterjee 67850 ACTOR', 'Zakir Hussain 64434 ACTOR', 'Meghna Malik 748859 ACTOR', 'Raaj Vishwakarma 1956571 ACTOR', 'Lalit Parimoo 772953 ACTOR', 'Indraneil Sengupta 67849 ACTOR', 'Priyanka Setia 1179085 ACTOR', 'Anant Jog 298974 ACTOR', 'Vinay Waikul 2132316 DIRECTOR']"
1742,ts280892,"Devotion, a Story of Love and Desire",2022,TV-MA,40,"['drama', 'romance']",['IT'],1.0,6.4,1500.0,"['Michele Riondino 127162 ACTOR', 'Lucrezia Guidone 293329 ACTOR', 'Leonardo Carradori 2217192 ACTOR', 'Alice Arcuri 2217293 ACTOR', 'Carolina Sala 1319872 ACTOR', 'Maria Paiato 53612 ACTOR', 'Leonardo Pazzagli 138743 ACTOR', 'Gianluca Gobbi 126592 ACTOR', 'Elisa Di Eusanio 309230 ACTOR', 'Maurizio Donadoni 258558 ACTOR', 'Luisa Maneri 418775 ACTOR', 'Sara Magalotti 890515 ACTOR', 'Maurizio Lastrico 1217337 ACTOR', 'Sara Lazzaro 98534 ACTOR', 'Lorenzo Aloi 1713174 ACTOR', 'Camilla Carniello 829059 ACTOR', 'Federico Fazioli 764515 ACTOR', 'Giovanni Crozza 1206201 ACTOR', 'Eugenio di Fraia 978976 ACTOR', 'Giovanni Crozza 1206201 ACTOR', 'Stefano Cipani 68457 DIRECTOR', 'Andrea Molaioli 345564 DIRECTOR']"
1743,ts260477,Post Mortem: No One Dies in Skarnes,2021,TV-MA,45,"['thriller', 'comedy', 'drama']",['NO'],1.0,7.1,3323.0,['Kathrine Thorborg Johansen 887168 ACTOR']
1744,ts223450,Move to Heaven,2021,TV-MA,52,['drama'],['KR'],1.0,8.6,5634.0,"['Lee Je-hoon 62450 ACTOR', 'Tang Jun-sang 957615 ACTOR', 'Hong Seung-hee 1685713 ACTOR', 'Ji Jin-hee 101253 ACTOR', 'Jeong Seok-yong 209218 ACTOR', 'Jung Young-ju 1260551 ACTOR', 'Lee Moon-sik 134032 ACTOR', 'Im Won-hee 113532 ACTOR', 'Jung Ae-yeun 103798 ACTOR', 'Kim Sung-ho 296514 DIRECTOR']"
1745,ts257504,Heirs to the Land,2022,TV-MA,54,"['drama', 'history', 'comedy', 'scifi']",['ES'],1.0,7.0,947.0,"['Yon González 2648 ACTOR', 'Pere Arquillué 142113 ACTOR', 'Pedro Casablanc 164561 ACTOR', 'Mercedes León 101934 ACTOR', 'Elena Rivera 507872 ACTOR', 'Maria Rodríguez Soto 752109 ACTOR', 'Rodolfo Sancho 114610 ACTOR', 'Natalia Sánchez 144369 ACTOR', 'Aria Bedmar 1078314 ACTOR']"
1746,ts312200,I Am Georgina,2022,TV-14,41,['reality'],['ES'],1.0,3.9,2879.0,"['Georgina Rodríguez 1301385 ACTOR', 'Ivana Rodríguez 2192467 ACTOR', 'Cristiano Ronaldo 48549 ACTOR']"
1747,ts346500,Wild Babies,2022,TV-PG,30,['documentation'],['GB'],1.0,7.7,421.0,['Helena Bonham Carter 2932 ACTOR']
1748,ts302312,Jaguar,2021,TV-MA,45,"['drama', 'war', 'action', 'history']",['ES'],1.0,5.7,1766.0,"['Blanca Suárez 43712 ACTOR', 'Iván Marcos 644695 ACTOR', 'Francesc Garrido 64852 ACTOR', 'Adrián Lastra 71686 ACTOR', 'Óscar Casas 27555 ACTOR', 'Stefan Weinert 13007 ACTOR']"
1749,ts317720,Coming Out Colton,2021,TV-MA,33,['reality'],['US'],1.0,6.7,1142.0,['Colton Underwood 1026390 ACTOR']
1750,ts314395,The Motive,2021,,35,"['crime', 'documentation']",[],1.0,5.2,1472.0,"['Asaf Sudry 602905 DIRECTOR', 'Tali Shemesh 602906 DIRECTOR']"
1751,ts255486,Godzilla Singular Point,2021,TV-14,25,"['animation', 'action', 'scifi', 'thriller']",['JP'],1.0,6.5,1673.0,"['Yume Miyamoto 646255 ACTOR', 'Shoya Ishige 1393003 ACTOR', 'Wataru Takagi 123493 ACTOR', 'Taro Kiuchi 592425 ACTOR', 'Misaki Kuno 85459 ACTOR', 'Yohei Azakami 1278077 ACTOR', 'Jin Urayama 86778 ACTOR']"
1752,ts312094,JAPAN SINKS: People of Hope,2021,TV-14,55,"['scifi', 'war', 'drama']",['JP'],1.0,6.0,5.0,"['Shun Oguri 44583 ACTOR', 'Kenichi Matsuyama 42880 ACTOR', 'Anne Watanabe 106146 ACTOR', 'Eiji Wentz 300200 ACTOR', 'Anne Nakamura 617861 ACTOR', 'Toru Nakamura 75576 ACTOR', 'Teruyuki Kagawa 59101 ACTOR', 'Manabu Hamada 176444 ACTOR', 'Nobuhiro Doi 250110 DIRECTOR', 'Yohei Miyazaki 1528942 DIRECTOR']"
1753,ts258358,The Life and Movies of Erşan Kuneri,2022,TV-MA,48,['comedy'],['TR'],1.0,6.7,11145.0,"['Cem Yılmaz 80724 ACTOR', 'Zafer Algöz 183566 ACTOR', 'Ezgi Mola 157093 ACTOR', 'Çağlar Çorumlu 175986 ACTOR', 'Nilperi Şahinkaya 200238 ACTOR', 'Uraz Kaygılaroğlu 312222 ACTOR', 'Merve Dizdar 319365 ACTOR', 'Bülent Şakrak 229073 ACTOR', 'Can Yılmaz 135128 ACTOR']"
1754,ts283528,This Is Pop,2021,TV-MA,44,"['music', 'documentation']",['CA'],1.0,6.9,1131.0,
1755,ts276067,Maldivas,2022,TV-MA,36,"['comedy', 'drama']",['BR'],1.0,5.6,961.0,"['Manu Gavassi 911465 ACTOR', 'Klebber Toledo 998183 ACTOR', 'Carol Castro 245034 ACTOR', 'Sheron Menezes 309671 ACTOR', 'Bruna Marquezine 313346 ACTOR', 'Enzo Romani 2212986 ACTOR', 'Natalia Klein 976181 ACTOR', 'Samuel Melo 1556078 ACTOR', 'Danilo Mesquita 1053058 ACTOR', 'Guilherme Winter 101300 ACTOR', 'Caio Scot 1078686 ACTOR', 'Vanessa Gerbelli 328471 ACTOR', 'Ricky Tavares 249694 ACTOR', 'José Alvarenga Jr. 171702 DIRECTOR']"
1756,ts320335,Summer Heat,2022,TV-MA,48,"['drama', 'romance']",['BR'],1.0,5.6,281.0,"['Giovanna Lancellotti 153976 ACTOR', 'Jorge López 996333 ACTOR', 'Gabz 1257991 ACTOR', 'André Luiz Frambach 1024644 ACTOR', 'Giovanna Rispoli 1030818 ACTOR', 'Maicon Rodrigues 938298 ACTOR', 'Cynthia Senek 887170 ACTOR', 'Felipe Rocha 157929 ACTOR', 'Leonardo Bittencourt 1224968 ACTOR', 'Mayana Neiva 157732 ACTOR']"
1757,ts286632,Why Are You Like This?,2021,,24,['comedy'],['AU'],1.0,6.4,1546.0,"['Naomi Higgins 1811541 ACTOR', 'Olivia Junkeer 1256428 ACTOR', 'Wil King 1811545 ACTOR']"
1758,ts320302,Neymar: The Perfect Chaos,2022,TV-MA,55,"['documentation', 'sport']","['BR', 'US']",1.0,6.6,3158.0,"['Neymar Jr 163509 ACTOR', 'Lionel Messi 163508 ACTOR', 'Kylian Mbappé 900251 ACTOR', 'Thiago Silva 1517463 ACTOR', 'Dani Alves 344876 ACTOR', 'David Beckham 5292 ACTOR', 'David Charles Rodrigues 1082683 DIRECTOR']"
1759,ts257873,Dive Club,2021,TV-PG,27,"['drama', 'family']",['AU'],1.0,6.1,869.0,"['Georgia-May Davis 2035719 ACTOR', 'Mercy Cornwall 1742465 ACTOR', 'Aubri Ibrag 2035933 ACTOR', ""Sana'a Shaik 1010843 ACTOR"", 'Miah Madden 9193 ACTOR', 'Veronica Neave 316571 ACTOR', 'John McNeill 1436650 ACTOR', 'Kate Peters 1446067 ACTOR', 'Tim Ross 1017606 ACTOR', 'Yasmin Kassim 781141 ACTOR', 'Jai Koutrae 16400 ACTOR', 'Josh Heuston 2254125 ACTOR']"
1760,ts296129,Elite Short Stories: Guzmán Caye Rebe,2021,TV-MA,12,"['drama', 'crime', 'thriller']",['ES'],1.0,7.4,2319.0,"['Miguel Bernardeau 712631 ACTOR', 'Claudia Salas 1311896 ACTOR', 'Georgina Amorós 227354 ACTOR', 'Dani de la Orden 71207 DIRECTOR']"
1761,ts331681,Trivia Quest,2022,TV-G,9,"['family', 'fantasy', 'animation']",['US'],1.0,5.7,202.0,['Jonathan Melo 2317819 ACTOR']
1762,ts320872,Queer Eye Germany,2022,TV-14,50,['reality'],['DE'],1.0,7.2,1114.0,"['Jan-Henrik Scheper-Stuke 2228676 ACTOR', 'Aljosha Muttardi 2228595 ACTOR', 'Ayan Yuruk 2228684 ACTOR', 'Leni Bolt 2228729 ACTOR', 'David Jakobs 1939620 ACTOR']"
1763,ts328317,Alessandro Cattelan: One Simple Question,2022,TV-MA,30,"['comedy', 'reality']",['IT'],1.0,6.5,209.0,['Alessandro Cattelan 278426 ACTOR']
1764,ts296179,The War Next-door,2021,TV-MA,33,['comedy'],['MX'],2.0,5.7,444.0,"['Vanessa Bauche 26288 ACTOR', 'Ana Layevska 67783 ACTOR', 'Mark Tacher 4336 ACTOR', 'Loreto Peralta 95228 ACTOR', 'Christian Vázquez 299881 ACTOR', 'Elyfer Torres 1038892 ACTOR', 'Pascacio López 294013 ACTOR', 'Isabella Patron 1950080 ACTOR']"
1765,ts275448,Navillera,2021,,65,"['drama', 'family']",['KR'],1.0,8.8,2179.0,"['Park In-hwan 100095 ACTOR', 'Song Kang 749440 ACTOR', 'Na Moon-hee 106564 ACTOR', 'Hong Seung-hee 1685713 ACTOR', 'Kim Tae-hun 32011 ACTOR', 'Kim Soo-jin 129156 ACTOR', 'Yoon Ji-hye 44197 ACTOR', 'Lee So-yeong 1808211 ACTOR', 'Jung Hae-kyun 75459 ACTOR', 'Jo Bok-rae 183267 ACTOR', 'Shin Eun-jung 106126 ACTOR', 'Jung Hee-tae 163779 ACTOR', 'Cho Seong-ha 100704 ACTOR', 'Kim Hyun-mok 1178590 ACTOR', 'Kim Kwon 99599 ACTOR', 'Han Dong-hwa 1217184 DIRECTOR']"
1766,ts269286,Once Upon a Time... Happily Never After,2022,TV-MA,30,"['scifi', 'comedy', 'fantasy']",['ES'],1.0,5.4,496.0,"['Sebastián Yatra 1445632 ACTOR', 'Rossy de Palma 25950 ACTOR', 'Asier Etxeandia 5545 ACTOR', 'Daniela Vega 119317 ACTOR', 'Mariana Treviño 99063 ACTOR', 'Mariola Fuentes 26589 ACTOR', 'Itziar Castro 42578 ACTOR', 'Mónica Maranillo 1696121 ACTOR', 'Nía Correia 1382758 ACTOR', 'Julián Villagrán 72638 ACTOR', 'Manolo Caro 1013852 DIRECTOR']"
1767,ts306322,The Unlikely Murderer,2021,TV-MA,46,"['drama', 'crime']",['SE'],1.0,7.0,4129.0,"['Robert Gustafsson 106153 ACTOR', 'Mikael Persbrandt 4996 ACTOR', 'Cia Eriksson 2124793 ACTOR', 'Björn Bengtsson 112326 ACTOR', 'Cilla Thorell 304150 ACTOR', 'Peter Viitanen 118340 ACTOR', 'Joel Spira 112195 ACTOR', 'Magnus Krepper 13207 ACTOR', 'Eva Melander 98582 ACTOR']"
1768,ts104362,Kid Cosmic,2021,TV-Y7,22,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",['US'],3.0,7.9,1414.0,['Jack Fisher 715922 ACTOR']
1769,ts345976,The Boss Baby: Back in the Crib,2022,TV-Y7,24,"['animation', 'comedy', 'family', 'fantasy']",['US'],1.0,6.2,159.0,
1770,ts313849,Blown Away: Christmas,2021,TV-PG,29,['reality'],[],1.0,6.7,502.0,['Bobby Berk 838235 ACTOR']
1771,ts283610,Feels Like Ishq,2021,TV-MA,31,"['drama', 'romance', 'comedy']",['IN'],1.0,6.4,1550.0,"['Radhika Madan 940893 ACTOR', 'Rohit Saraf 772983 ACTOR', 'Amol Parashar 238443 ACTOR', 'Tanya Maniktala 1167413 ACTOR', 'Saba Azad 348875 ACTOR', 'Sanjeeta Bhattacharya 1960889 ACTOR', 'Neeraj Madhav 134429 ACTOR', 'Mihir Ahuja 1960781 ACTOR', 'Zayn Marie Khan 1431128 ACTOR', 'Simran Jehani 1960812 ACTOR', 'Skand Thakur 1530431 ACTOR', 'Kajol Chugh 1726921 ACTOR', 'Ruchir Arun 1960979 DIRECTOR', 'Tahira Kashyap 827184 DIRECTOR', 'Anand Tiwari 10216 DIRECTOR', 'Danish Aslam 68302 DIRECTOR', 'Jaydeep Sarkar 761114 DIRECTOR', 'Sachin Kundalkar 194555 DIRECTOR']"
1772,ts309676,The World's Most Amazing Vacation Rentals,2021,TV-PG,34,"['documentation', 'reality']",['US'],2.0,6.7,1317.0,"['Jo Franco 1952981 ACTOR', 'Megan Batoon 252486 ACTOR', 'Luis D. Ortiz 98222 ACTOR']"
1773,ts280693,Thomas & Friends: All Engines Go!,2021,TV-Y,11,"['animation', 'fantasy', 'drama', 'family', 'music', 'comedy']",['US'],1.0,2.0,555.0,['Ma Sang-hyeon 2406361 DIRECTOR']
1774,ts285469,Headspace Guide to Sleep,2021,TV-G,19,"['documentation', 'animation']",['US'],1.0,6.8,466.0,['Evelyn Lewis Prieto 1886131 ACTOR']
1775,ts287802,Penguin Town,2021,TV-G,30,"['documentation', 'comedy', 'drama', 'family']",['ZA'],1.0,7.8,848.0,
1776,ts257315,Karma's World,2021,TV-Y,12,"['animation', 'comedy', 'family']",['US'],3.0,5.8,156.0,"['Asia Bryant 2097760 ACTOR', 'Camden Coley 2097454 ACTOR', 'Ludacris 2679 ACTOR', 'Danielle Brooks 25579 ACTOR']"
