Unnamed: 0,id,title,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_score,,history,sport,war,horror,romance,crime,reality,music,comedy,thriller,european,family,fantasy,western,animation,documentation,scifi,drama,action
2351,tm483997,The Kissing Booth 2,2020,,134,"['comedy', 'romance']",['GB'],,5.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2352,tm838876,Undercover Brother 2,2019,R,85,"['comedy', 'action']",['US'],,3.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2353,tm819054,Dear Mother,2020,,98,"['comedy', 'drama']","['BE', 'FR']",,5.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2354,tm915043,The F**k-It List,2020,R,103,['comedy'],['US'],,5.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2355,tm827304,LEGO Marvel Spider-Man: Vexed by Venom,2019,,21,"['animation', 'action', 'comedy', 'family']",['US'],,5.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2356,tm954303,Ni de coña,2020,,90,"['comedy', 'european']","['CO', 'ES']",,2.8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2357,tm917846,The Letter Reader,2019,,29,['drama'],['ZA'],,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2358,tm467467,Homecoming: A Film by Beyoncé,2019,PG-13,137,"['documentation', 'music']",['US'],,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2359,tm467848,NiNoKuni,2019,PG-13,106,"['family', 'fantasy', 'romance', 'animation', 'action']",['JP'],,6.1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1
2360,tm917974,Hard Kill,2020,R,98,"['thriller', 'action']",['US'],,3.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2361,tm848443,World Famous Lover,2020,,156,"['romance', 'drama']",['IN'],,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2362,tm917822,The 2nd,2020,,93,"['action', 'drama']",['US'],,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2363,tm889018,Nobody Knows I'm Here,2020,,91,"['drama', 'music']",['CL'],,6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2364,tm843768,John Mulaney & The Sack Lunch Bunch,2019,PG,70,"['comedy', 'family']",['US'],,7.4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2365,tm846166,Pets United,2019,,89,"['comedy', 'animation']","['CN', 'DE', 'GB']",,3.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2366,tm819107,Aziz Ansari: Right Now,2019,,65,['comedy'],['US'],,7.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2367,tm886086,Seized,2020,R,85,"['action', 'thriller']",['US'],,5.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2368,tm847629,Dolly Parton: Here I Am,2019,,89,"['documentation', 'music']",['GB'],,7.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2369,tm375446,Asphalt Burning,2020,,100,"['comedy', 'action', 'european']","['NO', 'DE']",,5.1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2370,tm881859,A Secret Love,2020,,83,"['documentation', 'drama']",['US'],,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2371,tm986700,All My Friends Are Dead,2020,,95,"['comedy', 'drama', 'thriller', 'crime']",['PL'],,5.8,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
2372,tm674099,Rose Island,2020,,117,"['drama', 'comedy']",['IT'],,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2373,tm434830,The Grizzlies,2019,R,106,"['drama', 'sport']",['CA'],,7.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2374,tm473601,The Son,2019,,92,['thriller'],['AR'],,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2375,tm475162,American Woman,2019,R,85,['drama'],"['CA', 'US']",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2376,tm814734,Kidnapping Stella,2019,,89,"['crime', 'thriller']",['DE'],,4.9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2377,tm912373,Jim Jefferies: Intolerant,2020,,66,['comedy'],['US'],,7.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2378,tm916997,Work It,2020,PG-13,93,"['comedy', 'music']",['US'],,6.1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2379,tm465408,Burning Cane,2019,,77,['drama'],['US'],,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2380,tm826473,A Sun,2019,,155,"['crime', 'drama']",['TW'],,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2381,tm932595,A Babysitter's Guide to Monster Hunting,2020,PG,94,"['fantasy', 'family', 'comedy']",['US'],,5.4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2382,tm454156,In Family I Trust,2019,,94,"['romance', 'comedy', 'european']",['ES'],,6.2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2383,tm889679,Roped,2020,PG,90,"['drama', 'romance', 'family', 'comedy']",['US'],,5.4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2384,tm502151,A Remarkable Tale,2019,PG,93,"['comedy', 'drama', 'european']",['ES'],,5.3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2385,tm927286,Making The Witcher,2020,PG-13,37,['documentation'],['GB'],,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2386,tm881162,Athlete A,2020,PG-13,104,"['documentation', 'crime', 'sport']",['US'],,7.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2387,tm319139,Saaho,2019,,171,"['thriller', 'action', 'crime', 'drama', 'romance']",['IN'],,5.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
2388,tm461159,Trouble,2019,,88,"['action', 'family', 'comedy', 'music', 'animation']",['CA'],,5.8,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
2389,tm305433,Rocko's Modern Life: Static Cling,2019,,45,"['animation', 'comedy', 'family', 'fantasy', 'scifi', 'action']",['US'],,6.9,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1
2390,tm980097,Holiday on Mars,2020,,93,"['scifi', 'comedy']",['IT'],,2.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2391,tm485801,So My Grandma's a Lesbian!,2019,,94,"['comedy', 'romance', 'european']","['ES', 'PT']",,4.3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2392,tm978401,Mosul,2019,,86,"['drama', 'action', 'war']",['US'],,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2393,tm835869,Jarhead: Law of Return,2019,R,103,['war'],"['IL', 'US']",,5.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,tm836662,Go!,2020,,102,"['family', 'sport']",['AU'],,5.9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2395,tm457856,ReMastered: The Two Killings of Sam Cooke,2019,,74,"['documentation', 'music']",[],,7.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2396,tm464435,Grass Is Greener,2019,,97,['documentation'],['US'],,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2397,tm823488,David Foster: Off the Record,2019,,98,['documentation'],['CA'],,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2398,tm816992,Double World,2020,PG-13,110,"['fantasy', 'action']","['CN', 'HK']",,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2399,tm854278,Rogue City,2020,PG-13,116,"['crime', 'thriller', 'action', 'drama']",['FR'],,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
2400,tm467804,Watchman,2019,,140,"['drama', 'action', 'thriller']",['IN'],,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2401,tm451502,Kolaiyuthir Kaalam,2019,,109,"['horror', 'thriller', 'drama']",['IN'],,2.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2402,tm884369,"Best Wishes, Warmest Regards: A Schitt's Creek Farewell",2020,,44,['documentation'],['CA'],,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2403,tm454096,Only Mine,2019,,87,"['drama', 'thriller']",['US'],,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2404,tm850454,Tom Papa: You're Doing Great!,2020,,60,['comedy'],['US'],,7.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2405,tm814150,How I Became a Super Hero,2020,,97,"['action', 'comedy', 'drama', 'fantasy', 'thriller']",['FR'],,5.8,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1
2406,tm864480,Unknown Origins,2020,,96,"['crime', 'drama', 'thriller', 'comedy', 'action']","['AR', 'ES']",,6.1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
2407,tm518467,Dragon Rider,2020,,91,"['animation', 'comedy', 'family', 'fantasy', 'action', 'european']","['ES', 'BE', 'DE']",,5.6,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1
2408,tm844250,Ala Vaikunthapurramuloo,2020,PG-13,165,"['action', 'drama', 'comedy']",['IN'],,7.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2409,tm816593,"Frankenstein's Monster's Monster, Frankenstein",2019,,32,['comedy'],['US'],,5.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2410,tm366245,Drive,2019,,147,"['thriller', 'crime', 'drama', 'action']",['IN'],,3.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
2411,tm948100,Footfairy,2020,,115,"['crime', 'thriller']",['IN'],,4.9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2412,tm857399,Marc Maron: End Times Fun,2020,,71,"['comedy', 'documentation']",['US'],,6.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2413,tm941382,Stand by Me Doraemon 2,2020,PG,96,"['scifi', 'animation', 'comedy', 'drama', 'family', 'fantasy']",['JP'],,7.5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0
2414,tm571805,Otherhood,2019,R,100,['comedy'],"['US', 'GB']",,6.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2415,tm931330,BLACKPINK: Light Up the Sky,2020,PG-13,79,"['documentation', 'music']",['US'],,7.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2416,tm981863,Ammar,2020,,90,['horror'],[],,2.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,tm932201,Hope Frozen,2019,,75,['documentation'],"['TH', 'US']",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2418,tm494731,Sextuplets,2019,,97,['comedy'],['US'],,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2419,tm470378,ReMastered: Devil at the Crossroads,2019,,48,"['documentation', 'music']",['US'],,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2420,tm1081074,Justine,2019,,105,['drama'],['US'],,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2421,tm452962,Eye for an Eye,2019,,107,"['drama', 'thriller', 'crime', 'action', 'european']","['US', 'FR', 'ES']",,6.6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
2422,tm898169,If Anything Happens I Love You,2020,PG,12,"['drama', 'animation']",['US'],,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2423,tm894619,Feel the Beat,2020,G,107,"['comedy', 'drama', 'family']","['US', 'CA']",,6.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2424,tm458893,"Oh, Ramona!",2019,R,109,"['comedy', 'romance', 'european']",['RO'],,4.8,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2425,tm897170,Furie,2019,,98,"['thriller', 'drama', 'horror']",['FR'],,5.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2426,tm449590,Rattlesnake,2019,,85,"['horror', 'thriller', 'crime', 'drama']",['US'],,4.6,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2427,tm884581,Rich in Love,2020,,104,"['comedy', 'romance', 'music']",['BR'],,6.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2428,tm898262,Coven,2020,,92,"['drama', 'history', 'thriller', 'horror', 'action']","['ES', 'FR', 'AR']",,6.4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2429,tm462611,Ready to Mingle,2019,,97,"['romance', 'comedy']",['MX'],,5.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2430,tm844513,M8 - When Death Rescues Life,2019,,84,"['thriller', 'drama']",['BR'],,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2431,tm854876,Out of My League,2020,,90,"['romance', 'comedy', 'drama', 'european']",['IT'],,6.1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2432,tm987599,Best of Stand-up 2020,2020,,76,['comedy'],['US'],,5.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2433,tm462778,Jimmy Carr: The Best of Ultimate Gold Greatest Hits,2019,,58,['comedy'],['US'],,7.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2434,tm890660,The Paramedic,2020,,94,"['thriller', 'action', 'crime', 'drama']",['ES'],,5.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
2435,tm421560,Let's Dance,2019,,109,"['drama', 'comedy', 'music', 'family']","['BE', 'FR']",,5.9,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
2436,tm857397,A Life of Speed: The Juan Manuel Fangio Story,2020,,92,"['documentation', 'sport']",['AR'],,6.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2437,tm472766,Kardec,2019,,110,['drama'],['BR'],,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2438,tm460360,4 latas,2019,,105,"['comedy', 'drama', 'european']","['ES', 'FR']",,5.9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2439,tm973536,Kevin Hart: Zero F**ks Given,2020,R,69,['comedy'],['US'],,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2440,tm462660,Inhuman Kiss,2019,,122,"['horror', 'drama', 'romance']",['TH'],,6.4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2441,tm946604,What We Wanted,2020,,94,['drama'],['AT'],,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2442,tm514257,The Legacy of the Bones,2019,,121,"['crime', 'thriller', 'european']",['ES'],,6.3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2443,tm933826,Serious Men,2020,,115,"['drama', 'comedy']",['IN'],,6.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2444,tm835432,Sky High,2020,,121,"['action', 'crime', 'thriller', 'drama', 'european']",['ES'],,5.6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
2445,tm933447,Michael McIntyre: Showman,2020,,62,['comedy'],[],,7.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2446,tm1147120,"The Witcher Bestiary Season 1, Part 2",2020,,10,['documentation'],['US'],,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2447,tm453098,Svaha: The Sixth Finger,2019,,122,"['thriller', 'crime', 'horror']",['KR'],,6.2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2448,tm886283,Legacy of Lies,2020,R,101,"['thriller', 'action']","['NL', 'PL', 'UA', 'GB', 'US']",,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2449,tm920096,Definition Please,2020,,91,"['drama', 'comedy']",[],,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2450,tm475501,Wanda Sykes: Not Normal,2019,,66,['comedy'],['US'],,7.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2451,tm464888,Love Aaj Kal,2020,PG-13,141,"['romance', 'comedy', 'drama']",['IN'],,6.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2452,tm880059,All Day and a Night,2020,R,121,['drama'],['US'],,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2453,tm933639,Wish Upon a Unicorn,2020,PG,93,"['fantasy', 'family']",['US'],,5.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2454,tm675171,The Black Godfather,2019,,118,"['documentation', 'music']",['US'],,7.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2455,tm455410,Grand-Daddy Day Care,2019,PG-13,91,"['comedy', 'family']",['FR'],,4.9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2456,tm450673,The Last Laugh,2019,,98,['comedy'],['US'],,5.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2457,tm855827,Pete Davidson: Alive from New York,2020,,49,['comedy'],['US'],,6.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2458,tm1108868,Sin City,2019,,101,"['thriller', 'drama']",[],,3.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2459,tm812781,Katherine Ryan: Glitter Room,2019,,65,['comedy'],['US'],,6.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2460,tm857921,The Present,2020,PG-13,24,['drama'],"['QA', 'PS']",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2461,tm494531,Seventeen,2019,,99,"['drama', 'european']",['ES'],,7.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2462,tm912400,Jack Whitehall: I'm Only Joking,2020,,58,['comedy'],['GB'],,6.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2463,tm465513,Bulletproof 2,2020,,97,"['action', 'comedy', 'drama']",['US'],,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2464,tm944331,Shawn Mendes: In Wonder,2020,,83,"['documentation', 'music']",['US'],,6.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2465,tm823302,Alice Júnior,2019,PG-13,90,"['romance', 'comedy', 'drama', 'animation']",['BR'],,6.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2466,tm496648,School Life,2019,,111,"['drama', 'comedy', 'european']",['FR'],,6.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2467,tm430106,El Pepe: A Supreme Life,2019,,74,['documentation'],"['RS', 'UY', 'AR']",,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2468,tm817542,Hikaru Utada Laughter in the Dark Tour 2018,2019,G,141,"['music', 'documentation', 'comedy']",['JP'],,8.2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2469,tm918043,Raat Akeli Hai,2020,,149,"['crime', 'thriller', 'drama']",['IN'],,7.3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2470,tm454861,Patria,2019,,89,"['documentation', 'history', 'war']",['MX'],,7.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2471,tm450698,The Ruthless,2019,,111,"['crime', 'drama', 'european']","['FR', 'IT']",,6.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2472,tm889629,Lady Driver,2020,PG,104,"['drama', 'sport']",['US'],,5.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2473,tm895839,Under the Riccione Sun,2020,,101,"['romance', 'comedy', 'drama']",['IT'],,5.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2474,tm474548,Good Sam,2019,PG,90,"['romance', 'drama', 'comedy']",['US'],,5.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2475,tm946718,Funny Boy,2020,,109,['drama'],"['CA', 'LK']",,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2476,tm466255,Kevin Hart: Irresponsible,2019,,60,['comedy'],['US'],,6.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2477,tm832903,Airplane Mode,2020,,96,"['comedy', 'drama', 'romance']",['BR'],,5.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2478,tm450832,Paradise Beach,2019,,93,"['action', 'thriller', 'crime', 'drama', 'european']",['FR'],,4.6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
2479,tm450462,Petta,2019,,172,"['action', 'drama']",['IN'],,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2480,tm882887,LA Originals,2020,,92,['documentation'],"['US', 'AR']",,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2481,tm847678,Romance Doll,2020,,123,"['romance', 'drama']",['JP'],,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2482,tm960414,A California Christmas,2020,PG-13,106,"['romance', 'comedy', 'drama']",['US'],,5.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
